TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
0.255419501,-369.223,32.2006,37.439,23.5408,17.4091,10.1115,6.14912,2.54591,0.823518,2.49756,-2.11962,-1.47362,1.45032,-1.42974,1.767,3.27497,3.7577,0.700667,2.69883,0.650683,1.76566
0.278639456,-260.607,-4.55256,21.7266,16.8022,12.4348,13.4379,7.92777,6.60535,0.6855,0.199201,1.65272,1.75699,-1.51345,-1.45567,-1.5989,7.47497,3.35478,1.88153,-1.20897,-0.700387,3.36446
0.301859410,-288.25,2.29307,23.9691,18.6303,11.1136,11.7667,4.13864,1.85769,0.148627,-1.4474,0.51732,-1.14106,-1.67306,0.200455,-1.88105,4.39457,1.71653,3.49454,0.455836,0.28981,2.02816
0.325079365,-320.919,6.45356,21.8392,17.2692,9.80369,11.1892,3.62687,0.198984,-6.12102,-2.18794,1.57921,-1.89335,-4.97446,1.25078,-1.33666,2.88518,1.6116,4.47444,4.32457,0.258583,2.15496
0.348299320,-350.677,14.1358,22.372,21.6039,9.06659,7.18514,1.90791,-1.15446,-1.82936,-3.46463,-2.64487,-3.98661,-6.20249,-1.40161,-1.02836,-0.782535,-0.77544,1.80564,-1.77312,-2.67743,1.23905
0.371519274,-377.32,22.0068,24.5945,14.4777,8.43165,5.36961,3.11936,1.78331,-1.85033,-1.45343,-0.660906,-3.52598,-5.61669,-5.15501,-2.97776,0.351518,1.09385,1.77909,0.780297,0.48531,1.51739
0.394739229,-369.398,11.7586,29.5616,18.1225,6.92312,3.88021,-0.830597,2.50589,0.627043,-0.0113493,1.38884,-1.15519,-3.7794,-0.692753,-4.06147,0.188627,-1.04666,-0.543023,-0.257377,1.09089,4.3782
0.417959184,-357.666,6.98024,31.0714,22.9332,9.6394,7.95768,0.0827718,1.74982,-2.00463,-4.48371,-1.1069,-2.70842,-4.15075,-4.60342,-6.43162,-0.0418821,-2.63787,-0.737629,0.237559,-0.9404,4.66572
0.441179138,-360.849,6.47593,34.0393,21.879,7.28695,9.5306,1.63924,0.507795,-1.11642,-3.83114,-2.17954,-2.03318,-4.82234,-4.14227,-6.25575,-2.53457,-1.69861,1.80056,-1.36504,-0.0446635,2.64815
0.464399093,-373.516,9.04033,35.7311,18.6047,7.22441,4.7668,0.0753765,-0.168471,-1.20126,0.883904,2.46752,-0.0301368,-2.92515,-3.15687,-4.41393,-1.1099,-0.581249,1.17776,-0.665402,2.67175,2.75396
0.487619048,-386.389,16.0926,35.4846,19.5895,10.2872,5.59014,-1.05871,-0.72934,0.154842,-1.78329,2.95824,2.0723,-0.777426,-4.4205,-4.79589,-3.50732,-2.66457,0.633947,2.45907,2.97339,2.46834
0.510839002,-185.29,12.7409,-3.91339,4.86845,-3.09438,0.0603135,-3.71407,1.04731,-6.56466,-4.5975,-4.57744,-4.0545,-1.77593,-3.28293,-1.25534,-2.46275,-0.337047,0.617778,0.878803,-0.227001,-0.368498
0.534058957,-182.68,15.1189,5.35222,9.52845,1.12153,5.53712,4.35649,5.61786,1.75319,1.03972,-0.798173,-2.20522,-2.15742,-1.92353,0.962085,1.54451,-0.355109,0.873366,-2.13472,-3.17364,-2.29208
0.557278912,-200.807,13.0584,-1.36587,8.66304,1.5328,7.30482,4.15349,7.43785,4.83172,2.91556,4.54374,2.13888,1.76334,3.89059,2.13214,2.67387,0.257069,1.64,1.75422,0.0991219,2.03675
0.580498866,-239.746,15.1377,0.868083,12.129,3.89218,5.12223,5.81372,7.7348,7.35112,5.92562,5.86463,4.46036,4.76056,3.8608,2.17537,3.721,3.8341,3.70449,0.183224,-1.4927,-0.529469
0.603718821,-269.853,24.7228,8.18835,15.0616,7.65552,6.0791,5.65121,5.67287,4.91548,4.7112,3.16813,3.56959,1.1022,3.23516,4.72542,4.46534,2.3555,3.80101,2.36713,1.05634,-0.311394
0.626938776,-295.356,24.0596,18.6249,13.8877,7.26626,9.35454,6.80613,6.75623,3.25412,4.48006,3.73043,4.62257,1.70907,2.53813,0.118283,2.48174,3.26219,3.62268,0.864093,-0.949517,-1.20222
0.650158730,-288.205,12.0771,19.0587,23.7579,3.59375,8.85905,4.75892,5.91262,5.45131,4.90036,1.74808,2.11562,2.8479,3.70311,1.74466,2.91028,1.81562,1.92733,3.14818,2.41755,0.886809
0.673378685,-311.865,16.521,19.72,20.9091,3.97278,12.285,5.69764,6.5129,5.64455,4.82683,1.65933,2.2493,2.20766,4.02734,4.79064,2.54766,2.80738,3.72386,4.30983,0.296009,0.25883
0.696598639,-337.772,26.9473,22.1907,17.6752,8.55914,10.761,7.49262,7.45046,5.79711,4.71287,2.92396,2.07508,4.02742,2.73659,0.400521,-0.866039,1.72078,2.36321,3.40591,3.30705,-0.204437
0.719818594,-348.621,31.8328,26.9792,14.2324,11.385,9.884,7.26769,7.98759,4.84721,4.67394,2.55848,1.0623,2.96668,0.139324,1.31096,1.55212,3.83062,0.813411,3.92885,0.331767,0.306209
0.743038549,-321.83,12.4448,27.9666,19.576,11.1825,16.9545,9.65856,4.41527,2.35359,0.377538,1.62061,1.48742,-0.963976,3.4639,2.99832,1.70626,3.39157,1.58639,0.25888,0.978069,0.644877
0.766258503,-307.109,10.1173,21.9031,13.5173,5.12227,9.99336,6.04522,3.85178,0.379518,-0.167981,0.879151,1.84052,2.04997,4.69223,-0.47058,6.68359,4.37773,3.88243,1.82202,0.778701,2.3873
0.789478458,-332.649,11.4293,20.3828,14.6442,3.72304,8.33709,4.16578,1.83397,-2.67464,-3.56234,0.128451,-1.33741,-2.45881,1.76199,2.11433,4.11699,2.82843,5.15617,0.208727,-0.493197,1.6727
0.812698413,-347.776,21.6211,18.5382,10.8455,6.21411,5.79812,2.85345,1.79537,-1.8166,-5.05398,-6.03029,-3.61724,-3.30187,-2.5584,-3.36909,0.105811,1.47166,2.6965,2.50698,2.4507,1.07066
0.835918367,-365.1,27.1969,24.3764,12.0137,7.44367,1.95598,0.464312,-1.90659,-2.06584,-6.40244,-5.98685,-5.29474,-2.95715,-2.62016,0.459187,0.316305,-1.0982,-0.773507,0.642118,-0.712441,1.8657
0.859138322,-334.267,33.4243,19.6454,6.24795,0.236871,1.06367,-2.6495,-2.46517,0.313544,-1.36431,-3.60059,-4.9805,-2.00169,-1.29621,-2.25633,1.98666,0.702533,-0.944032,-0.680717,-1.56244,1.06228
0.882358277,-327.288,3.47195,22.0087,28.0248,2.66405,3.93934,0.0739856,0.0689444,-1.65155,-5.5199,-7.81954,-5.02613,-2.59333,-0.285886,-0.276217,0.405854,0.760656,0.0563657,0.820139,2.13189,1.77072
0.905578231,-351.17,13.8056,21.62,17.7402,4.14401,4.36295,-0.605485,-2.58345,-2.05201,-3.55346,-5.63335,-5.25284,-3.82469,-1.67771,0.426591,-0.00354196,1.39566,2.59281,2.64902,0.249811,0.766483
0.928798186,-371.392,26.9761,27.9908,14.3915,5.49189,2.14335,0.406264,-2.52112,-0.547715,-3.9885,-4.77134,-6.17627,-3.75751,-1.07244,0.640804,-0.375032,1.78185,-0.507428,0.400273,0.46077,0.140218
0.952018141,-380.248,32.8637,31.0643,10.2216,10.2262,1.17296,2.31246,-1.83176,-4.85121,-2.02658,-3.71812,-7.62214,-2.02236,-1.88448,-1.91475,-0.566494,2.6271,0.721691,3.69607,2.18339,2.15293
0.975238095,-210.818,22.8719,-9.70684,5.81252,-0.290766,-3.38815,-1.18873,2.1464,-4.45474,-3.61272,-1.10519,-4.85473,-3.99166,-1.64926,-4.25546,1.36067,-1.34747,1.17213,-0.748586,0.0383991,-0.899803
0.998458050,-281.401,32.1528,17.563,21.9513,6.06118,8.2438,7.79621,3.26113,1.62371,2.90907,0.500171,-2.11487,-2.72556,-2.29142,-0.831837,-2.56961,-1.9185,-3.30082,-2.0564,0.207102,-3.4694
1.021678005,-320.411,20.4829,30.1617,25.1703,10.9528,11.0172,5.63076,6.12946,1.33745,4.61776,0.994989,0.269513,1.69203,1.51161,2.16464,1.80948,2.01085,1.20072,0.259967,0.575289,0.094816
1.044897959,-329.701,19.1487,30.7293,26.1286,14.0926,12.4804,6.8863,6.3208,0.0618957,4.21705,0.549311,-0.104185,0.674232,1.43178,2.94972,2.61267,0.269131,0.346607,3.44909,3.40131,1.68495
1.068117914,-339.139,22.2164,30.4689,25.4738,16.5241,14.0252,6.98889,4.67252,1.01016,2.84208,-1.81159,0.749375,1.21027,1.39768,4.15022,1.90494,1.94698,-0.114495,2.15883,3.04075,1.81818
1.091337868,-289.792,34.8392,5.32271,15.3743,10.7984,8.52818,7.37619,4.78244,3.93287,4.65433,1.66696,0.874743,1.18493,-1.53813,2.94744,3.77633,4.8246,2.06849,0.82845,0.34617,0.680843
1.114557823,-303.603,30.7068,10.4328,15.9281,11.6466,11.5224,6.53111,4.23743,3.48939,4.35371,3.19927,0.286793,1.00055,-0.986884,3.35119,3.19041,2.10515,0.680935,1.89807,0.802144,1.32392
1.137777778,-324.426,26.1822,21.9905,16.6781,12.5894,10.8506,5.73773,7.17214,3.62815,2.34298,0.626198,1.89951,1.23037,2.82764,-2.27234,4.00791,3.15752,3.57507,3.72287,0.643695,1.11197
1.160997732,-345.866,28.3931,26.3645,18.4186,14.1351,12.9746,6.93596,5.5659,1.99825,1.2266,0.82863,0.502087,2.35847,1.30015,1.63707,2.89947,1.90973,0.693405,3.55391,0.787022,0.11964
